,Timestamp,"//*[@data-chathost=""daffodilnicki""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC",class namelst_bage_SEL,"xpath//*[@id=""mls_models""]/div/div[16]/a/span[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[22]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC",class namelsti_box_SEL,"xpath//*[@id=""mls_models""]/div/div[22]/div/div[2]_SEL","//*[@data-chathost=""BugaGirls""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[9]/a/span[4]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_column"")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_title"")][1]_RELOC",class namefooter_title_SEL,xpath//html/body/div/footer/div/div[4]/p_SEL,"//*[@data-chathost=""OlgaSaphire""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[50]/a/span[5]_SEL","//*[@data-chathost=""ERIKATHEDOLL1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[65]/a/span[5]_SEL","//*[@data-chathost=""Erika-Foxy""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[51]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[11]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[11]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" login"")]_RELOC",class namelogin_SEL,idheader_login_SEL,"xpath//*[@id=""header_login""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsts_item"")][1]_RELOC",class namelsts_item_SEL,"xpath//*[@id=""mls_models""]/div/div/div/div[2]/div_SEL","//*[@data-chathost=""CindyRoss""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[14]/a/span[5]_SEL","//*[@data-chathost=""Secret-Girl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[12]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[20]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[20]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[72]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_tags"")][1]_RELOC",class namelst_tags_SEL,"xpath//*[@id=""mls_models""]/div/div[72]/div[2]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_column"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_list"")][1]/li[7]_RELOC",xpath//html/body/div/footer/div/div[2]/ul/li[7]_SEL,"//*[@data-type=""male""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_item"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_text"")][1]_RELOC",class nameltip_text_SEL,xpath//html/body/div/div[6]/div/div/div/div/div/ul/li[4]/div/div/div/span[2]_SEL,"//*[@title=""Telegram""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_sn_icon"")][1]_RELOC",class namefooter_sn_icon_SEL,xpath//html/body/div/footer/div/div[4]/a[4]/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[17]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[17]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsts_item"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[3]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[63]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_topic"")][2]_RELOC",class namelst_topic_SEL,"xpath//*[@id=""mls_models""]/div/div[63]/div[3]_SEL"
74,20220410065509,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,49,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
75,20220411132436,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,34,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
76,20220412233139,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,47,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
77,20220414160104,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,49,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
78,20220415054307,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,32,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
79,20220416083326,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,47,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
80,20220417071142,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,50,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
81,20220418203607,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
82,20220421065817,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,3,1,1,1,0,0,45,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
83,20220423051832,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,40,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
84,20220424083307,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,53,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
85,20220425155919,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,23,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
86,20220426165700,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,41,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
87,20220428080310,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,58,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
88,20220429072406,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,41,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
89,20220430122720,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,44,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
90,20220501071000,0,72,1,1,0,1,1,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,47,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
91,20220502064117,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
92,20220503085257,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,35,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
93,20220504201006,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,3,3,1,1,1,0,0,34,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
94,20220505085818,0,72,1,1,0,1,1,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,38,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
95,20220506050236,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,1,1,1,2,3,1,1,1,0,0,54,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
96,20220507205637,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
97,20220508150129,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,35,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
98,20220509060443,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,32,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
99,20220511042600,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,1,1,1,3,3,1,1,1,0,0,57,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
100,20220512093229,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,40,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
101,20220513202601,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,40,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
102,20220514143337,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,32,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
103,20220515233910,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,24,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
104,20220516211652,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,37,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
105,20220518082136,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,26,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
106,20220519232004,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,35,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
107,20220520081359,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
108,20220521140246,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,39,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
109,20220523104300,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,3,3,1,1,1,0,0,23,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
110,20220525055709,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,3,1,1,1,0,0,52,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
111,20220527083245,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,35,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
112,20220528173607,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,3,3,1,1,1,0,0,51,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
113,20220530225505,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,3,1,1,1,0,0,43,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
114,20220531191351,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,3,3,1,1,1,0,0,49,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
115,20220601114345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,20220602010541,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,1,1,1,2,3,1,1,1,0,0,32,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
117,20220603092334,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,24,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
118,20220604150006,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,38,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
119,20220605224123,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,35,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
120,20220606074037,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,38,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
121,20220608233935,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,3,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
122,20220611204230,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,42,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,4,0,144,1
123,20220612093857,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,42,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,4,0,144,1
124,20220613091459,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,29,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
125,20220616000108,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,38,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
126,20220617102206,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,28,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
127,20220618160142,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,29,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
128,20220620085023,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
129,20220622083027,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,33,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
130,20220623160345,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,32,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,3,0,144,1
131,20220624104817,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,33,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
132,20220625193345,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,39,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
133,20220626154039,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,3,1,1,1,1,0,0,33,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
134,20220627134632,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,31,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
135,20220629085919,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,39,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
136,20220630013446,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
137,20220701110502,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,24,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
138,20220702161655,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,35,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
139,20220704095224,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,3,1,1,1,1,0,0,35,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
140,20220705131212,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,25,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
141,20220707100501,0,72,0,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,27,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
142,20220708120649,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,40,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
143,20220709103612,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,41,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
144,20220710003207,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,1,1,1,2,1,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
145,20220712105147,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,23,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
146,20220713070600,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,52,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
147,20220714021633,0,72,1,1,0,1,0,1,1,7,1,1,1,0,1,1,1,1,2,1,1,1,1,0,0,39,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
148,20220715123810,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
149,20220716144444,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,3,1,1,1,1,0,0,34,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
150,20220717014625,0,72,0,1,0,1,1,1,1,7,1,0,0,0,1,1,1,1,2,1,1,1,1,0,0,32,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
151,20220718153758,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,27,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
152,20220719144656,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
153,20220721035224,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,36,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
154,20220722223410,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,3,1,1,1,1,0,0,51,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
155,20220723043921,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,42,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
156,20220724041033,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,42,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
157,20220725161928,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,3,1,1,1,1,0,0,28,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
158,20220726132319,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,23,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
159,20220728125842,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,26,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
160,20220729143124,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,32,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
161,20220730170601,0,72,1,1,0,1,1,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,34,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
162,20220731114303,0,72,1,1,0,1,1,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,39,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
163,20220801184806,0,72,1,1,0,1,0,0,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,22,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
164,20220802122619,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,2,1,1,1,1,0,0,37,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
165,20220804151605,0,72,1,1,0,1,0,1,1,7,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,37,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
166,20220805153306,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,39,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
167,20220807033311,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,1,1,1,3,1,1,1,1,0,0,37,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
168,20220809225623,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,44,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,2,0,144,1
169,20220811052541,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,55,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
170,20220812160947,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,28,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
171,20220813142819,0,72,1,1,0,1,0,1,1,7,1,0,0,0,1,0,1,1,3,1,1,1,1,0,0,22,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
172,20220814120152,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,52,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
173,20220816155224,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,26,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
174,20220818071456,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,3,1,1,1,1,0,0,43,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
175,20220820143757,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,38,0,0,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
176,20220821041347,0,72,1,1,0,1,0,1,1,7,1,0,1,0,1,0,1,1,2,1,1,1,1,0,0,38,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,1,0,144,1
177,20220822213902,0,72,1,1,0,1,0,1,1,7,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,37,0,1,0,1,1,1,1,144,1,1,1,1,10,2,1,4,2,1,1,0,0,0,144,1
