,0
0,20200520223332
1,20200618231639
2,20200619223453
3,20200620223057
4,20200621190029
5,20200622222322
6,20200623220610
7,20200624220434
8,20200625225905
9,20200626235238
10,20200627200953
11,20200628193209
12,20200629232212
13,20200630112848
14,20200701165024
15,20200702173001
16,20200703215134
17,20200704202216
18,20200705225552
19,20200706225531
20,20200707225423
21,20200708201152
22,20200709190750
23,20200710235006
24,20200711221058
25,20200712210503
26,20200713184246
27,20200714170003
28,20200715221414
29,20200716223901
30,20200717230720
31,20200718200443
32,20200719205449
33,20200720233811
34,20200721180341
35,20200722234512
36,20200723234228
37,20200724230323
38,20200725233612
39,20200726235443
40,20200727213233
41,20200728190725
42,20200729233029
43,20200730220245
44,20200731190818
45,20200801222604
46,20200802220855
47,20200803235715
48,20200804210748
49,20200805231325
50,20200806221032
51,20200807235633
52,20200808203707
53,20200809222932
54,20200810085616
55,20200811174740
56,20200812232248
57,20200813232938
58,20200814235932
59,20200815175507
60,20200816233317
61,20200817140558
62,20200819205059
63,20200820233328
64,20200821195424
65,20200822173533
66,20200823181355
67,20200824231134
68,20200825234932
69,20200826200905
70,20200827220322
71,20200828222716
72,20200829234831
73,20200830231601
74,20200831235921
75,20200901202436
76,20200902213531
77,20200903214140
78,20200904224448
79,20200905140926
80,20200906231732
81,20200907131308
82,20200908000944
83,20200909120110
84,20200910055711
85,20200911231135
86,20200912204654
87,20200913205721
88,20200914092507
89,20200916214929
90,20200917194948
91,20200918215648
92,20200919220131
93,20200920230052
94,20200921195803
95,20200922043544
96,20200923221838
97,20200924023544
98,20200925204223
99,20200926225425
100,20200927195603
101,20200928124740
102,20200929215755
103,20200930064850
104,20201001211131
105,20201002223441
106,20201003233218
107,20201004172933
108,20201005184451
109,20201006222919
110,20201007202005
111,20201008210151
112,20201009234055
113,20201010142329
114,20201011191259
115,20201012201210
116,20201013095718
117,20201014181253
118,20201015144953
119,20201016193642
120,20201017204850
121,20201018133545
122,20201019224025
123,20201020215223
124,20201021163053
125,20201022202221
126,20201023204639
127,20201024204737
128,20201025234753
129,20201026232414
130,20201027234348
131,20201028235759
132,20201029230526
133,20201030215537
134,20201031225733
135,20201101195016
136,20201102195031
137,20201103201223
138,20201104201931
139,20201105202743
140,20201106203238
141,20201107203256
142,20201108203612
143,20201109210602
144,20201110211810
145,20201111215913
146,20201112230428
147,20201113222250
148,20201114203053
149,20201115230415
150,20201116201311
151,20201117220652
152,20201118211039
153,20201119175715
154,20201120144547
155,20201121182159
156,20201122220159
157,20201123184400
158,20201124230721
159,20201125202924
160,20201126173623
161,20201127073936
162,20201128220722
163,20201129230616
164,20201130220215
165,20201201165723
166,20201202232434
167,20201203190848
168,20201204225402
169,20201205124841
170,20201206232017
171,20201207201614
172,20201208172545
173,20201209212336
174,20201210191423
175,20201211171947
176,20201212191207
177,20201213202801
178,20201214181831
179,20201215231630
180,20201216210603
181,20201217190319
182,20201218165004
183,20201219215952
184,20201220134650
185,20201221180127
186,20201222080322
187,20201223231315
188,20201224231707
189,20201225201159
190,20201226173459
191,20201227231804
192,20201228203836
193,20201229200122
194,20201230180553
195,20201231130113
196,20210101190800
197,20210102165250
198,20210103221017
199,20210104202212
200,20210105182756
201,20210106091612
202,20210107220027
203,20210108124513
204,20210109180433
205,20210110232504
206,20210111214129
207,20210112194642
208,20210113182325
209,20210114152651
210,20210115131731
211,20210116182335
212,20210117232612
213,20210118213357
214,20210119123414
215,20210120110127
216,20210121233321
217,20210122215815
218,20210123194841
219,20210124174933
220,20210125132414
221,20210126215118
222,20210127193932
223,20210128173001
224,20210129154918
225,20210130055356
226,20210131183941
227,20210201015522
228,20210202160535
229,20210203212537
230,20210204115154
231,20210205175120
232,20210206180915
233,20210207071802
234,20210208205526
235,20210209194834
236,20210210191954
237,20210211181754
238,20210212092417
239,20210213090531
240,20210214125429
241,20210215191027
242,20210216172735
243,20210217164250
244,20210218150837
245,20210219125933
246,20210220233252
247,20210221202905
248,20210222145317
249,20210223194231
250,20210224231419
251,20210225184017
252,20210226202518
253,20210227135008
254,20210228180055
255,20210301172018
256,20210302231438
257,20210303224820
258,20210304230550
259,20210305222233
260,20210307183227
261,20210308190559
262,20210309144650
263,20210310232522
264,20210311233012
265,20210312221641
266,20210313204212
267,20210314192133
268,20210315222957
269,20210316112406
270,20210317164335
271,20210318133602
272,20210319220344
273,20210320183527
274,20210321103926
275,20210322192729
276,20210323210116
277,20210324155404
278,20210325131443
279,20210326174041
280,20210327145751
281,20210328192956
282,20210329165547
283,20210330230609
284,20210331201324
285,20210401154110
286,20210402212328
287,20210403194221
288,20210404205230
289,20210405235826
290,20210406185342
291,20210407191919
292,20210408125630
293,20210409205243
294,20210410161250
295,20210411212601
296,20210412120634
297,20210413140029
298,20210414180244
299,20210415170803
300,20210416170959
301,20210417211441
302,20210418190130
303,20210419142819
304,20210420222859
305,20210421185842
306,20210422134819
307,20210423164314
308,20210424223624
309,20210425173319
310,20210426231710
311,20210427194214
312,20210428225700
313,20210429095918
314,20210430190622
315,20210501222800
316,20210502190503
317,20210503185535
318,20210504212409
319,20210505153102
320,20210506211153
321,20210507091854
322,20210508082448
323,20210509075356
324,20210510233606
325,20210511215628
326,20210512170451
327,20210513220641
328,20210514191530
329,20210515220007
330,20210516121144
331,20210517163348
332,20210518213901
333,20210519165317
334,20210520164109
335,20210521114904
336,20210522181028
337,20210523142606
338,20210524053706
339,20210525235444
340,20210526211101
341,20210527132243
342,20210528205513
343,20210529125053
344,20210530191152
345,20210531210514
346,20210601073534
347,20210602235724
348,20210603153943
349,20210604223740
350,20210605195616
351,20210606190858
352,20210607183155
353,20210608134532
354,20210609204407
355,20210610102401
356,20210611135007
357,20210612081141
358,20210613183841
359,20210614210402
360,20210615132655
361,20210616164806
362,20210617160048
363,20210618161229
364,20210619164738
365,20210620165852
366,20210621171953
367,20210622092754
368,20210623175520
369,20210624181154
370,20210625143934
371,20210626114942
372,20210627210459
373,20210628193417
374,20210629155717
375,20210630082706
376,20210701214122
377,20210702125401
378,20210703213446
379,20210704225944
380,20210705130710
381,20210707230531
382,20210708191326
383,20210709213821
