,timeRELOC,timeSEL
0,532177,0
1,272684,0
2,602189,1000
3,523893,0
4,55301,0
5,23885,0
6,778533,0
7,455003,999
8,249280,0
9,709685,0
10,538837,0
11,129007,993
12,399627,0
13,138736,0
14,222112,0
15,982210,0
16,503355,0
17,683258,0
18,393544,0
19,504810,999
