,timeRELOC,timeSEL
0,294321,0
1,251338,0
2,94119,1001
3,362091,0
4,132160,0
5,20149,0
6,602019,999
7,940552,0
8,86235,0
9,459788,0
10,242749,0
11,636564,0
12,237410,0
13,796706,0
14,929306,1004
15,476949,0
16,989544,0
17,925572,996
18,283061,0
19,323161,0
20,242376,0
21,712246,1000
22,933001,0
23,214394,0
24,268274,0
25,411880,0
26,598741,1000
27,253512,0
28,988948,0
29,814667,0
30,586696,1000
31,145438,0
32,990443,0
33,735811,0
34,168774,0
35,401993,999
36,698819,0
37,334000,0
38,927418,0
39,957005,1001
40,208582,0
41,941282,0
42,335808,0
43,360710,0
44,134934,0
45,80315,1000
46,469009,0
47,865223,0
48,115432,0
49,66305,0
