,Timestamp,"//body[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" section__right "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__wrapper "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__big--link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item--image "")][1]_RELOC",class namepopular__item--image_SEL,xpath//html/body/div[7]/div[3]/div/div[2]/div[6]/a/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-hl-big "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__item "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__link "")][1]_RELOC",class nameheadline__big__link_SEL,xpath//html/body/div[6]/div/div/div/div/ul/li[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" stories__wrapper "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" stories__item "")][3]_RELOC",class namestories__item_SEL,xpath//html/body/div[8]/div/div/div/div[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][13]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list--child "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][2]_RELOC",class namemainmenu__item_SEL,xpath//html/body/div[4]/div[2]/div/ul/li[13]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][9]_RELOC",class namemain__content--item_SEL,xpath//html/body/div[9]/div/div/div[9]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__title "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][4]_RELOC",xpath//html/body/div[7]/div[2]/div[2]/div/div/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][12]_RELOC",xpath//html/body/div[9]/div/div/div[12]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][13]_RELOC",xpath//html/body/div[4]/div[2]/div/ul/li[13]_SEL,"//*[@data-placeholder=""Siapa saja ya pemimpin terhebat?""]_RELOC",class nameinfo-banner-list-img_SEL,xpath//html/body/div[7]/div[2]/div[2]/div/div/div[7]/div/ul/li[5]/a/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-hl-big "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__box "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__title "")][1]_RELOC",class nameheadline__big__title_SEL,xpath//html/body/div[6]/div/div/div/div/ul/li[2]/div/a/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--image "")][1]_RELOC",class namemain__content--image_SEL,xpath//html/body/div[9]/div/div/div[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]_RELOC",class namemain__content_SEL,xpath//html/body/div[9]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--desc "")][2]_RELOC",class namemain__content--desc_SEL,xpath//html/body/div[9]/div/div/div[9]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__title "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--desc "")][2]_RELOC",xpath//html/body/div[7]/div[2]/div[2]/div/div/div[5]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list--child "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][2]_RELOC",xpath//html/body/div[4]/div[2]/div/ul/li[8]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--image "")][1]_RELOC",xpath//html/body/div[9]/div/div/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--desc "")][2]_RELOC",xpath//html/body/div[9]/div/div/div[6]/div[2]_SEL,"//*[@id=""div-gpt-ad-highlight1""]_RELOC",iddiv-gpt-ad-highlight1_SEL,"xpath//*[@id=""div-gpt-ad-highlight1""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" pv2 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" section__right "")][1]_RELOC",class namesection__right_SEL,xpath//html/body/div[6]/div/div[2]_SEL,"//body[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" section__right "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__wrapper "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item--desc "")][1]_RELOC",class namepopular__item--desc_SEL,xpath//html/body/div[7]/div[3]/div/div[2]/div[6]/div_SEL
0,20220326123241,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
1,20220327131048,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
2,20220328143929,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
3,20220329150038,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
4,20220330213722,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
5,20220331230521,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
6,20220401234541,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
7,20220402230303,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
8,20220403232323,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
9,20220404224900,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
10,20220405232610,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
11,20220406160215,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
12,20220407195648,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
13,20220408125442,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
14,20220409051838,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
15,20220410134413,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
16,20220411060301,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
17,20220412121047,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
18,20220413154742,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
19,20220414132835,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
20,20220415160301,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
21,20220416163050,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
22,20220417214807,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
23,20220418174606,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
24,20220419111236,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True
