,Timestamp,"//*[@style=""height:16px;font-size:10px!important;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]_SEL","//*[@style=""border-collapse:collapse;width:168px;color:#99a;font-family:'Helvetica','Lucida Grande','Arial',sans-serif;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table_SEL","//*[@style=""border-collapse:collapse;margin:0 auto;padding:0;width:570px;""]/tbody_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody_SEL","//*[@style=""width:50px;padding-right:9px;font-size:11px!important;font-weight:bold;text-transform:uppercase;text-align:right;white-space:nowrap;overflow:visible;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]/td[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]/td[1]_SEL","//*[@style=""border-collapse:collapse;width:168px;color:#99a;font-family:'Helvetica','Lucida Grande','Arial',sans-serif;""]/tbody_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" redirect "")]/p[1]_RELOC",xpath//[document]/body/div[2]/p[1]_SEL,"//body/*[@type=""text/css""][1]_RELOC",xpath//[document]/body/style_SEL,//form_RELOC,namewmtb_SEL,idwmtb_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]/form_SEL,"xpath//*[@id=""wmtb""]_SEL","//*[@style=""border-collapse:collapse;margin:0 auto;padding:0;width:570px;""]/tbody/tr[1]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]_SEL","//*[@style=""border-collapse:collapse;width:168px;color:#99a;font-family:'Helvetica','Lucida Grande','Arial',sans-serif;""]/tbody/tr[2]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]_SEL","//*[@style=""padding:10px;padding-bottom:0px;text-align:center;vertical-align:top;min-width:110px;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[1]_SEL","//*[@style=""width:50px;padding-left:9px;font-size:11px!important;font-weight:bold;text-transform:uppercase;white-space:nowrap;overflow:visible;text-align:left""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]/td[3]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]/td[3]_SEL","//*[@style=""padding:3px 0;text-align:left;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]_SEL","//*[@style=""border-collapse:collapse;margin:0;padding:0;width:100%;""]_RELOC",xpath//[document]/body/div[1]/div/table_SEL,"xpath//*[@id=""wm-ipp-inside""]/table_SEL","//*[@id=""wbMouseTrackMonthImg""]_RELOC",idwbMouseTrackMonthImg_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]/div/div/img[3]_SEL,"xpath//*[@id=""wbMouseTrackMonthImg""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" redirect "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" center "")][2]_RELOC",class namecenter_SEL,xpath//[document]/body/div[2]/div[2]_SEL,"//*[@id=""wm-ipp-sparkline""]_RELOC",idwm-ipp-sparkline_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]/div/div_SEL,"xpath//*[@id=""wm-ipp-sparkline""]_SEL",//strong_RELOC,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[1]/a/strong_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[2]/td[1]/a/strong_SEL","//*[@style=""width:50px;padding-left:9px;font-size:11px!important;font-weight: bold;white-space:nowrap;overflow:visible;text-align:left""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[3]/td[3]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[3]/td[3]_SEL","//*[@style=""border-collapse:collapse;margin:0 auto;padding:0;width:570px;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table_SEL","//*[@name=""type""]_RELOC",nametype_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]/form/input[2]_SEL,"xpath//*[@id=""wmtb""]/input[2]_SEL","//*[@id=""wm-ipp""]_RELOC",idwm-ipp_SEL,xpath//[document]/body/div[1]_SEL,"xpath//*[@id=""wm-ipp""]_SEL","//*[@style=""border-collapse:collapse;margin:0;padding:0;width:100%;""]/tbody_RELOC",xpath//[document]/body/div[1]/div/table/tbody_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody_SEL","//*[@style=""border-collapse:collapse;margin:0 auto;padding:0;width:570px;""]/tbody/tr[2]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[2]_SEL","//*[@style=""vertical-align:bottom;padding:5px 0 0 0!important;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]_SEL","//*[@style=""padding:0!important;text-align:center;vertical-align:top;width:100%;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]_SEL","//*[@alt=""Previous capture""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[1]/a/img_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[1]/a/img_SEL","//*[@type=""submit""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]/form/input[4]_SEL,"xpath//*[@id=""wmtb""]/input[4]_SEL",//span_RELOC,idwm_tb_options_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]/form/input[4]/span_SEL,"xpath//*[@id=""wm_tb_options""]_SEL",//title_RELOC,xpath//[document]/head/title_SEL,"//*[@style=""vertical-align:middle;padding:0!important;text-align:left""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[2]/td[1]_SEL","//*[@style=""position:relative; white-space:nowrap; width:675px;height:27px;""]_RELOC",idwm-graph-anchor_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]/div_SEL,"xpath//*[@id=""wm-graph-anchor""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" redirect "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" center "")][1]_RELOC",xpath//[document]/body/div[2]/div[1]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" redirect "")]_RELOC",class nameredirect_SEL,xpath//[document]/body/div[2]_SEL,"//*[@id=""sparklineImgId""]_RELOC",idsparklineImgId_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]/div/div/img[1]_SEL,"xpath//*[@id=""sparklineImgId""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" redirect "")]/p[3]_RELOC",xpath//[document]/body/div[2]/p[3]_SEL,"//*[@id=""wm-ipp-inside""]_RELOC",idwm-ipp-inside_SEL,xpath//[document]/body/div[1]/div_SEL,"xpath//*[@id=""wm-ipp-inside""]_SEL",//h1_RELOC,xpath//[document]/body/div[2]/h1_SEL,"//*[@style=""padding:0!important;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]_SEL","//*[@id=""wbMouseTrackYearImg""]_RELOC",idwbMouseTrackYearImg_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[2]/div/div/img[2]_SEL,"xpath//*[@id=""wbMouseTrackYearImg""]_SEL","//*[@style=""width:50px;padding-left:9px;white-space:nowrap;overflow:visible;text-align:left!important;vertical-align:middle!important;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[3]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[3]_SEL","//*[@id=""displayDayEl""]_RELOC",iddisplayDayEl_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[2]_SEL,"xpath//*[@id=""displayDayEl""]_SEL","//*[@style=""border-collapse:collapse;margin:0;padding:0;width:100%;""]/tbody/tr_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" redirect "")]/p[2]_RELOC",xpath//[document]/body/div[2]/p[2]_SEL,"//*[@style=""width:50px;padding-right:9px;font-size:11px!important;font-weight: bold;text-align:right;white-space:nowrap;overflow:visible;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[3]/td[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[3]/td[1]_SEL","//*[@name=""date""]_RELOC",namedate_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[1]/form/input[3]_SEL,"xpath//*[@id=""wmtb""]/input[3]_SEL","//head/*[@type=""text/css""][1]_RELOC",xpath//[document]/head/style_SEL,"//*[@style=""margin:0!important;padding:0!important;color:#666;font-size:9px;padding-top:2px!important;white-space:nowrap;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[2]/td[1]/div_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[2]/td[1]/div_SEL","//*[@id=""displayMonthEl""]_RELOC",iddisplayMonthEl_SEL,xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[1]/td[2]_SEL,"xpath//*[@id=""displayMonthEl""]_SEL","//*[@style=""width:50px;padding-right:9px;white-space:nowrap;overflow:visible;text-align:right!important;vertical-align:middle!important;""]_RELOC",xpath//[document]/body/div[1]/div/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[1]_SEL,"xpath//*[@id=""wm-ipp-inside""]/table/tbody/tr/td[2]/table/tbody/tr[1]/td[2]/table/tbody/tr[2]/td[1]_SEL"
0,20201019061033,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1
1,20220708191327,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1
