,timeRELOC,timeSEL
0,234616,0
1,631386,0
2,150487,0
3,80000,0
4,834780,0
5,342649,0
6,204188,0
7,128120,0
8,121411,0
9,310450,0
10,80457,0
11,97005,0
12,83215,0
13,595411,0
14,253547,0
15,96058,0
16,130167,1005
17,121125,0
18,816503,0
19,89992,0
