,timeRELOC,timeSEL
0,619290,998
1,242189,0
2,54264,0
3,521350,0
4,396591,0
5,632397,0
6,781402,0
7,341871,0
8,294504,0
9,418661,1002
10,301351,0
11,705149,0
12,529761,0
13,488925,0
14,80094,0
15,246639,0
16,497509,1002
17,412248,0
18,607937,0
19,239070,0
