,Timestamp,"//*[@id=""main""]/*[@style=""clear:both;padding:10px 5px;""][1]/*[@onmouseover=""this.stop()""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" news-separator "")][9]_RELOC",class namenews-separator_SEL,"xpath//*[@id=""main""]/div/marquee/span[10]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" topbluebar "")]_RELOC",class nametopbluebar_SEL,xpath//html/body/div_SEL,"//*[@id=""text-7""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" textwidget "")][1]_RELOC",class nametextwidget_SEL,"xpath//*[@id=""text-7""]/div_SEL","//*[@id=""menu-item-185""]_RELOC",idmenu-item-185_SEL,class namemenu-item_SEL,"xpath//*[@id=""menu-item-185""]_SEL","//*[@style=""width:100%;background-color:#0099FF;height:15px""]_RELOC","xpath//*[@id=""colophon""]/div[2]_SEL","//*[@id=""site-generator""]_RELOC",idsite-generator_SEL,"xpath//*[@id=""site-generator""]_SEL","//*[@id=""menu-item-1514""]_RELOC",idmenu-item-1514_SEL,"xpath//*[@id=""menu-item-1514""]_SEL","//*[@id=""menu-item-1761""]_RELOC",idmenu-item-1761_SEL,"xpath//*[@id=""menu-item-1761""]_SEL","//*[@id=""menu-item-1739""]_RELOC",idmenu-item-1739_SEL,"xpath//*[@id=""menu-item-1739""]_SEL","//*[@id=""menu-item-1740""]_RELOC",idmenu-item-1740_SEL,"xpath//*[@id=""menu-item-1740""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" entry-content "")]_RELOC",class nameentry-content_SEL,"xpath//*[@id=""post-5""]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-left-home-container "")]_RELOC",class namemenu-left-home-container_SEL,"xpath//*[@id=""nav_menu-3""]/div_SEL","//*[@id=""text-5""]//*[@style=""background:url(https://web.archive.org/web/20211220022055im_/https://www.ibps.in/wp-content/themes/ibps/images/footer_box_bg.png) no-repeat;padding-left:15px;height:20px;color:#FFFFFF;font-size:13px;""]_RELOC","xpath//*[@id=""text-5""]/div/div/div_SEL","//*[@id=""wrapper""]_RELOC",idwrapper_SEL,class namehfeed_SEL,"xpath//*[@id=""wrapper""]_SEL","//*[@id=""menu-item-309""]_RELOC",idmenu-item-309_SEL,"xpath//*[@id=""menu-item-309""]_SEL","//*[@style=""width:739px; display:inline-block;*zoom:1;*display:inline; vertical-align:top;""]_RELOC","xpath//*[@id=""post-5""]/div/div[2]_SEL","//*[@id=""text-6""]//*[@style=""background:url(https://web.archive.org/web/20211220022055im_/https://www.ibps.in/wp-content/themes/ibps/images/footer_box_bg.png) no-repeat;padding-left:15px;height:20px;color:#FFFFFF;font-size:13px;""]_RELOC","xpath//*[@id=""text-6""]/div/div/div_SEL","//*[@id=""fourth""]_RELOC",idfourth_SEL,class namewidget-area_SEL,"xpath//*[@id=""fourth""]_SEL","//*[@id=""text-5""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" textwidget "")][1]/div[1]_RELOC","xpath//*[@id=""text-5""]/div/div_SEL","//*[@id=""menu-item-1577""]_RELOC",idmenu-item-1577_SEL,"xpath//*[@id=""menu-item-1577""]_SEL"
12,20220106201807,0,12,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
13,20220107234850,0,12,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
14,20220109223418,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
15,20220110232736,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
16,20220111010753,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
17,20220112011544,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
18,20220113175851,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
19,20220114032737,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
20,20220115130959,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
21,20220116164004,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
22,20220117165346,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
23,20220118171110,1,12,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
24,20220119133539,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
25,20220120114726,1,14,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
26,20220124194118,1,11,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
27,20220125145247,1,11,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
28,20220126094247,1,11,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
29,20220127114147,1,10,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
30,20220129075645,1,10,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
31,20220130082243,1,10,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
32,20220131204535,1,10,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
33,20220201052204,1,10,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
34,20220202065831,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
35,20220203172714,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
36,20220204143715,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
37,20220205155057,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
38,20220206163650,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
39,20220207211830,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
40,20220208084317,0,6,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
41,20220209153136,0,8,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
42,20220210173520,0,8,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
43,20220211190113,0,8,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
44,20220212142953,0,8,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
45,20220213190520,0,8,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
46,20220214213210,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
47,20220215113334,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
48,20220216180728,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
49,20220217161535,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
50,20220218162157,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
51,20220219085959,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
52,20220220120255,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
53,20220221220511,0,10,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
54,20220222143448,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
55,20220223150421,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
56,20220224164811,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
57,20220225223929,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
58,20220227022005,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
59,20220228225808,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
60,20220301220315,0,9,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,0,2,1,1,5,1,1,1,1,1,1
61,20220303233441,0,7,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
62,20220305155822,0,7,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
63,20220308230205,0,7,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
64,20220312164316,0,7,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
65,20220317012409,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
66,20220318164514,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
67,20220319220409,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
68,20220321222303,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
69,20220322163924,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
70,20220323182211,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
71,20220324194653,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
72,20220325224329,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
73,20220327073615,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
74,20220331043036,1,12,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
75,20220401144137,1,12,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
76,20220402181323,1,12,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
77,20220403195122,1,12,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
78,20220404114135,1,13,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
79,20220406215656,1,14,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
80,20220407052052,1,14,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
81,20220409191132,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
82,20220414065915,0,8,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
83,20220415170022,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
84,20220416231516,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
85,20220421180153,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
86,20220422174553,0,5,0,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,0,2,1,1,5,1,1,1,1,1,1
