,Timestamp,"//*[@id=""home-container-media""]/div[14]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC",class namedetails-text-shell_SEL,"xpath//*[@id=""home-container-media""]/div[14]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[21]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/div[1]_RELOC",class namerich-thumbnail_SEL,"xpath//*[@id=""home-container-media""]/div[21]/div/div_SEL","//*[@id=""home-container-media""]/div[22]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC","xpath//*[@id=""home-container-media""]/div[22]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]/div[2]_RELOC",class namerich-video-meta_SEL,"xpath//*[@id=""home-container-media""]/div/div/div[2]/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[10]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC",class namechannel-avatar_SEL,"xpath//*[@id=""home-container-media""]/div[10]/div/div[2]/div_SEL","//*[@id=""info""]/*[@id=""menu""][1]/div[3]_RELOC",class namemenu-button_SEL,"xpath//*[@id=""menu""]/div[3]_SEL","//*[@id=""related""]/div[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC",class namevideo-title_SEL,"xpath//*[@id=""related""]/div[6]/div/div[2]/div_SEL","//*[@id=""home-container-media""]/div[9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC","xpath//*[@id=""home-container-media""]/div[9]/div/div[2]/div_SEL","//*[@id=""home-container-media""]/div[8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]/div[2]_RELOC","xpath//*[@id=""home-container-media""]/div[8]/div/div[2]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" minimized "")]_RELOC",idlocarchives_wrapper_SEL,class nameminimized_SEL,"xpath//*[@id=""locarchives_wrapper""]_SEL","//*[@id=""related""]/div[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/div[1]_RELOC",class namethumbnail_SEL,"xpath//*[@id=""related""]/div[7]/div/div_SEL","//*[@id=""home-container-media""]/div[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]/div[2]_RELOC","xpath//*[@id=""home-container-media""]/div[6]/div/div[2]/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[18]_RELOC",class namerich-grid-media-skeleton_SEL,"xpath//*[@id=""home-container-media""]/div[18]_SEL","//*[@id=""home-container-media""]/div[12]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/div[1]_RELOC","xpath//*[@id=""home-container-media""]/div[12]/div/div_SEL","//*[@id=""home-container-media""]/div[12]_RELOC","xpath//*[@id=""home-container-media""]/div[12]_SEL","//*[@id=""home-container-media""]/div[9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC","xpath//*[@id=""home-container-media""]/div[9]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[20]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details-text-shell "")][1]_RELOC","xpath//*[@id=""home-container-media""]/div[20]/div/div[2]/div[2]_SEL","//*[@id=""home-container-media""]/div[24]_RELOC","xpath//*[@id=""home-container-media""]/div[24]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" autoplay "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-skeleton "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]/div[1]_RELOC","xpath//*[@id=""related""]/div/div[2]/div/div[2]/div_SEL","//*[@id=""home-container-media""]/div[9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" video-details "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" details "")][1]_RELOC",class namedetails_SEL,"xpath//*[@id=""home-container-media""]/div[9]/div/div[2]_SEL"
48,20211204211637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,20211206232729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,20211207235711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,20211208223311,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
52,20211209230327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,20211210215555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,20211211162850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20211215223629,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
56,20211216200814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,20211217055605,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
58,20211220232306,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
59,20211224055423,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
60,20211230225408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,20211231053708,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
62,20220110165033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,20220115125208,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
64,20220117102734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,20220119222851,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
66,20220120205202,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
67,20220121181424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,20220124223036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,20220127002812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,20220128113326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,20220131101956,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
72,20220201121020,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
73,20220203021743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,20220207161417,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
75,20220215142054,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
76,20220216223502,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
77,20220217213140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20220222184927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,20220223223151,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
80,20220224225321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,20220301202500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,20220302222936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20220303131045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,20220304211712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,20220305135904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,20220306115917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,20220307064133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20220309231435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,20220312163059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,20220313230423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,20220314135516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20220315111506,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
93,20220316212726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,20220317202342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,20220322193505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,20220323232703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,20220324184745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,20220326212227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,20220330212537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20220331192345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20220401150500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20220402125135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,20220406171852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,20220407181401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,20220408235636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,20220411181048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,20220412200227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,20220413233431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,20220414234435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,20220415205328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,20220417041130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,20220419224316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,20220420204121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,20220421001217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,20220423131930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,20220425203929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,20220426230855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,20220427222333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,20220428205401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,20220429120040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,20220501141533,1,24,1,1,138,2,1,1,1,138,24,1,138,2,1,138,1,1,138,2,1,2,1,1,0,0,0,0,1,138,2,1,1,1,24,1,1,2,1,1,1,1,1,1,1,1,1,2,1,34,1
122,20220502214155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,20220503182114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,20220504202939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,20220509212536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,20220510155353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,20220511121323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,20220513233956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,20220514230429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,20220515232237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,20220516235804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,20220517215323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,20220518230243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,20220519233741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,20220520233300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,20220521154217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,20220522213449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,20220523212238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,20220524204107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,20220525185615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,20220526232306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,20220527233253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,20220528235904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,20220529020932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,20220530035609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,20220531215011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,20220601232800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,20220602234459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,20220603224538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
