,timeRELOC,timeSEL
0,472517,0
1,404912,0
2,208391,0
3,255222,0
4,167600,0
5,574939,0
6,350389,0
7,303202,0
8,187715,0
9,214212,0
10,314984,0
11,424742,0
12,347848,0
13,262835,0
14,110548,0
15,479356,0
16,474495,0
17,262588,0
18,449447,0
19,425496,1000
