,timeRELOC,timeSEL
0,487449,0
1,459057,995
2,314864,0
3,282702,0
4,497038,0
5,391589,0
6,300929,0
7,789046,0
8,909196,0
9,606056,0
10,628135,0
11,88998,0
12,596820,0
13,279235,0
14,557535,0
15,548357,0
16,244470,0
17,148736,0
18,220780,0
19,734084,0
