,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[1]/div[5]/div[1]/div[2]/div[1]/div[1]/input[1]_RELOC",idfxg-externalIconPath_SEL,"xpath//*[@id=""fxg-externalIconPath""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[1]/div[5]/div[1]/div[1]/div[5]/div[1]_RELOC",class namelink_SEL,xpath//html/body/div[2]/div[2]/div/div[5]/div/div/div[5]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[7]/div[2]/div[1]/div[1]/div[1]/div[1]/p[1]_RELOC",xpath//html/body/div[2]/div[2]/div[7]/div[2]/div/div/div/div/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]_RELOC",class namerow_SEL,xpath//html/body/div[2]/div[2]/div[2]/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[3]_RELOC",class namefxg-col_SEL,xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[3]_SEL,"//*[@id=""follow-fedex""]_RELOC",class namefxg-title_SEL,idfollow-fedex_SEL,"xpath//*[@id=""follow-fedex""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[6]/div[2]/div[1]/div[1]/div[1]/div[1]/p[2]_RELOC",xpath//html/body/div[2]/div[2]/div[6]/div[2]/div/div/div/div/p[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[9]/div[2]/div[1]/div[2]/div[1]/div[1]/p[3]_RELOC",xpath//html/body/div[2]/div[2]/div[9]/div[2]/div/div[2]/div/div/p[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]/div[3]/div[1]/div[1]/p[13]_RELOC",xpath//html/body/div[2]/div[2]/div[2]/div[2]/div/div[3]/div/div/p[13]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[4]/div[1]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[4]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[3]/div[1]/div[1]/p[4]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[3]/div/div/p[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[7]/div[2]/div[1]/div[1]/div[1]/div[1]/p[2]_RELOC",xpath//html/body/div[2]/div[2]/div[7]/div[2]/div/div/div/div/p[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[5]/div[2]/div[1]/div[3]/div[1]_RELOC",class namerichtext_SEL,xpath//html/body/div[2]/div[2]/div[5]/div[2]/div/div[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]_RELOC",class namefxg-wrapper_SEL,xpath//html/body/div[2]/div[2]/div[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]/div[1]/p[8]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[2]/div/div/p[8]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[4]/div[2]/div[1]/div[2]/div[1]/div[1]/p[4]_RELOC",xpath//html/body/div[2]/div[2]/div[4]/div[2]/div/div[2]/div/div/p[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]/div[2]_RELOC",xpath//html/body/div[2]/div[2]/div[2]/div[2]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/p[14]_RELOC",xpath//html/body/div[2]/div[2]/div[2]/div[2]/div/div[2]/div/div/p[14]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]/div[1]/p[3]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[2]/div/div/p[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[8]/div[2]/div[1]/div[1]/div[1]/div[1]_RELOC",class namefxg-rte_SEL,xpath//html/body/div[2]/div[2]/div[8]/div[2]/div/div/div/div_SEL
46,20220417200051,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
47,20220418134524,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
48,20220419195930,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
49,20220420231421,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
50,20220421213615,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
51,20220422223400,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
52,20220423195203,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
53,20220424230117,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
54,20220425234324,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
55,20220426102632,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
56,20220427214546,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
57,20220428180507,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
58,20220429021535,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
59,20220430230531,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
60,20220502162248,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
61,20220503120459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,20220504104125,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
63,20220505194803,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
64,20220506221721,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
65,20220507152346,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
66,20220508144043,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
67,20220509212832,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
68,20220512202516,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
69,20220513111742,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
70,20220514150629,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
71,20220515161036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,20220516220740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,20220517154428,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
74,20220518183940,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
75,20220519222159,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
76,20220520190642,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
77,20220521082249,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
78,20220522230545,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
79,20220523210524,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
80,20220524192322,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
81,20220525103621,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
82,20220526184427,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
83,20220527223636,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
84,20220528224612,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
85,20220529235041,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
86,20220530233540,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
87,20220531162358,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
88,20220601141627,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
89,20220602230238,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
90,20220603115652,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
91,20220604033448,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
92,20220605230820,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
93,20220606005455,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
94,20220607133421,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
95,20220608112148,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
96,20220609223314,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
97,20220610214931,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
98,20220611221233,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
99,20220612225322,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
100,20220613233108,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
101,20220614234134,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
102,20220615235241,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
103,20220616235416,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
104,20220617235927,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
105,20220618230344,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
106,20220619235122,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
107,20220620233522,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
108,20220621225208,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
109,20220622231659,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
110,20220623214240,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
111,20220624184143,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
112,20220625230447,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
113,20220626231439,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
114,20220627225508,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
115,20220628201909,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
116,20220629043121,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
117,20220630100646,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
118,20220701145405,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
119,20220702113708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,20220703232418,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
121,20220704140942,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
122,20220706192259,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
123,20220707145509,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
124,20220708112058,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
125,20220709185217,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
126,20220710223911,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
127,20220711111451,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
128,20220712184620,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
129,20220713211334,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
130,20220714163711,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
131,20220715163839,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
132,20220716093315,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
133,20220717151655,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
134,20220718140826,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
135,20220719145724,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
136,20220720212847,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
137,20220721193818,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
138,20220722083005,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
139,20220723222602,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
140,20220724215405,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
141,20220725234832,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
142,20220726160433,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
143,20220727235718,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
144,20220728184139,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
145,20220729232829,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
146,20220730144559,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
147,20220731224826,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
148,20220801232506,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
149,20220802112830,1,18,18,1,36,2,1,11,1,13,1,1,31,1,1,11,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,87,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,23,1
150,20220803174244,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
151,20220804082830,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
152,20220805141636,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
153,20220807114202,1,18,18,1,36,0,1,0,1,13,0,1,31,0,1,11,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,87,0,1,14,0,1,0,1,0,1,0,1,0,1,0,1,23,0
