,timeRELOC,timeSEL
0,598454,1466
1,376138,0
2,297175,0
3,274393,0
4,933897,0
5,398539,0
6,528638,1000
7,321501,0
8,167073,0
9,664100,0
10,705971,0
11,417331,1000
12,286280,0
13,428953,0
14,565802,0
15,362560,0
16,228009,0
17,612714,0
18,747504,1001
19,139046,0
20,290037,0
21,494448,0
22,329408,0
23,545585,0
24,702700,1001
25,290555,0
26,299068,0
27,213507,0
28,996473,0
29,261691,998
30,473728,0
31,128626,0
32,729531,0
33,813449,0
34,386404,0
35,319528,0
36,457281,1000
37,762440,0
38,508451,0
39,449985,0
40,479418,0
41,474987,1002
42,436826,0
43,313177,0
44,831207,0
45,292656,0
46,280438,0
47,645576,997
48,153628,0
49,232398,0
