,timeRELOC,timeSEL
0,78002,0
1,58998,0
2,499372,0
3,373151,0
4,74102,0
5,292294,0
6,383265,0
7,485736,1000
8,304212,0
9,375387,0
10,160000,0
11,510997,0
12,225392,0
13,180564,0
14,222288,1000
15,256938,0
16,62057,0
17,275999,0
18,455587,0
19,42000,0
