,timeRELOC,timeSEL
0,116291,0
1,251454,0
2,95243,0
3,382882,0
4,339250,0
5,81349,0
6,303855,0
7,76922,0
8,74999,0
9,223313,0
10,106085,1001
11,355219,0
12,313436,0
13,117141,0
14,235065,0
15,240995,0
16,308822,0
17,82998,0
18,158158,0
19,64000,0
20,201367,0
21,167985,0
22,292989,0
23,149214,0
24,106956,0
25,300301,0
26,353826,0
27,358002,0
28,247685,0
29,329136,0
30,260263,999
31,545104,0
32,333605,0
33,424271,0
34,527900,0
35,224660,0
36,338586,0
37,338379,0
38,289201,0
39,214297,0
40,85214,0
41,530393,0
42,359176,0
43,426301,0
44,480625,0
45,317415,0
46,172998,0
47,273465,0
48,111414,0
49,61997,1000
