,timeRELOC,timeSEL
0,210803,0
1,209876,0
2,123800,0
3,46253,0
4,214537,0
5,130796,0
6,36241,0
7,155967,995
8,122271,0
9,31626,0
10,134238,0
11,194746,0
12,196761,0
13,83305,0
14,131189,0
15,52426,0
16,70855,0
17,159894,0
18,195758,0
19,51521,0
