,timeRELOC,timeSEL
0,559313,0
1,281630,0
2,163438,0
3,292042,0
4,186097,0
5,274598,0
6,340925,0
7,17046,0
8,390759,0
9,323085,0
10,91394,0
11,322407,0
12,399722,0
13,7000,0
14,37068,0
15,318546,0
16,377655,0
17,276387,0
18,169992,992
19,330890,0
