,timeRELOC,timeSEL
0,495965,0
1,102054,0
2,310267,0
3,47999,0
4,191559,0
5,209392,0
6,25000,0
7,112288,0
8,58479,0
9,357165,0
10,118661,0
11,162541,0
12,95296,0
13,56481,990
14,122200,0
15,149444,0
16,252501,0
17,28985,0
18,160078,0
19,151328,0
