,timeRELOC,timeSEL
0,195981,0
1,68799,0
2,84167,0
3,100016,0
4,15806,0
5,162673,0
6,21765,0
7,162840,0
8,237934,15634
9,200684,0
10,99970,0
11,263097,0
12,99919,0
13,184992,0
14,15551,0
15,115024,0
16,38525,0
17,84272,0
18,15710,0
19,15610,0
