,timeRELOC,timeSEL
0,200876,0
1,200674,0
2,252619,0
3,362891,0
4,100155,0
5,269540,0
6,231637,0
7,115799,0
8,153523,0
9,162409,0
10,153629,0
11,205260,0
12,180554,0
13,131742,0
14,115696,0
15,221916,0
16,300872,0
17,178206,0
18,185138,0
19,53391,0
