,timeRELOC,timeSEL
0,61710,0
1,29073,0
2,65670,0
3,88010,0
4,96091,0
5,23999,0
6,58998,0
7,95009,0
8,37340,0
9,113059,0
10,4997,0
11,73096,0
12,76004,0
13,120890,0
14,9999,0
15,113278,0
16,58927,0
17,5999,0
18,10074,0
19,4992,0
