,timeRELOC,timeSEL
0,232764,0
1,161940,0
2,231723,0
3,179232,0
4,201744,0
5,10032,0
6,23904,0
7,73064,0
8,22006,0
9,151038,999
10,1983,0
11,1997,0
12,12979,0
13,25013,0
14,180248,0
15,215144,0
16,196170,0
17,25568,0
18,94811,0
19,167078,0
20,11921,0
21,206072,0
22,13990,1001
23,219364,0
24,112078,0
25,224294,0
26,107056,0
27,17997,0
28,239942,0
29,112063,0
30,95114,0
31,94997,0
32,117134,0
33,133608,0
34,282268,999
35,16999,0
36,155097,0
37,15000,0
38,19998,0
39,12000,0
40,21002,0
41,148219,0
42,120991,0
43,89001,0
44,79065,1002
45,27209,0
46,12991,0
47,12934,0
48,239011,0
49,21001,0
