,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ups-accordion_content "")]/div[5]_RELOC",class nameups-accordion_item_SEL,"xpath//*[@id=""ups-langSelect""]/div/div[2]/div/div[5]_SEL","//*[@lang=""it""]_RELOC","xpath//*[@id=""ups-imagemap3_links""]/li[37]_SEL","//*[@aria-labelledby=""ups-imagemap6""]/li[1]_RELOC","xpath//*[@id=""ups-imagemap6_links""]/li_SEL","//*[@aria-labelledby=""ups-imagemap5""]/li[9]_RELOC","xpath//*[@id=""ups-imagemap5_links""]/li[9]_SEL","//*[@aria-labelledby=""ups-imagemap0""]/li[12]_RELOC","xpath//*[@id=""ups-imagemap0_links""]/li[12]_SEL","//*[@aria-labelledby=""ups-imagemap6""]/li[3]_RELOC","xpath//*[@id=""ups-imagemap6_links""]/li[3]_SEL","//*[@id=""iw_comp1629400065309""]_RELOC",class nameiw_component_SEL,idiw_comp1629400065309_SEL,"xpath//*[@id=""iw_comp1629400065309""]_SEL","//*[@aria-labelledby=""ups-imagemap5""]/li[3]_RELOC","xpath//*[@id=""ups-imagemap5_links""]/li[3]_SEL","//*[@aria-labelledby=""ups-imagemap0""]/li[7]_RELOC","xpath//*[@id=""ups-imagemap0_links""]/li[7]_SEL","//*[@aria-labelledby=""ups-imagemap1""]/li[30]_RELOC","xpath//*[@id=""ups-imagemap1_links""]/li[30]_SEL","//*[@lang=""FR""]_RELOC","xpath//*[@id=""ups-imagemap3_links""]/li[46]_SEL","//*[@aria-labelledby=""ups-imagemap0""]/li[14]_RELOC","xpath//*[@id=""ups-imagemap0_links""]/li[14]_SEL","//*[@aria-labelledby=""ups-imagemap0""]/li[16]_RELOC","xpath//*[@id=""ups-imagemap0_links""]/li[16]_SEL","//*[@id=""colksjaq8t4""]_RELOC",class nameiw_columns_SEL,idcolksjaq8t4_SEL,"xpath//*[@id=""colksjaq8t4""]_SEL","//*[@aria-labelledby=""ups-imagemap3""]/li[30]_RELOC","xpath//*[@id=""ups-imagemap3_links""]/li[30]_SEL","//*[@id=""ups-footer""]_RELOC",idups-footer_SEL,class nameups-footer_light_SEL,"xpath//*[@id=""ups-footer""]_SEL","//*[@aria-controls=""ups-imagemap3_links""]/i[1]/span[1]_RELOC",class nameicon_SEL,"xpath//*[@id=""ups-imagemap3""]/i/span_SEL","//*[@aria-labelledby=""ups-imagemap0""]/li[2]_RELOC","xpath//*[@id=""ups-imagemap0_links""]/li[2]_SEL","//*[@aria-labelledby=""ups-imagemap4""]/li[1]_RELOC","xpath//*[@id=""ups-imagemap4_links""]/li_SEL","//*[@aria-labelledby=""ups-imagemap3""]/li[68]_RELOC","xpath//*[@id=""ups-imagemap3_links""]/li[68]_SEL"
66,20220508190129,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
67,20220509083124,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
68,20220510235838,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
69,20220511221853,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
70,20220512161407,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
71,20220513134754,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
72,20220514171450,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
73,20220515124534,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
74,20220516225027,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
75,20220517192634,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
76,20220518122259,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
77,20220519111006,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
78,20220520135357,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
79,20220521064635,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
80,20220522190153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,9,1,0,0,0,0,0,0,0,0,0
81,20220523052015,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
82,20220524175521,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
83,20220525135953,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
84,20220526091216,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
85,20220527213210,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
86,20220528135019,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
87,20220529073959,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
88,20220530145332,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
89,20220531233620,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
90,20220601180011,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
91,20220602130145,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
92,20220603075311,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
93,20220604112416,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
94,20220605065530,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
95,20220606200325,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
96,20220607191734,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
97,20220608072639,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
98,20220609160028,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
99,20220610081309,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
100,20220611203435,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
101,20220612215639,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
102,20220613170443,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
103,20220614180411,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
104,20220615191351,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
105,20220616192959,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
106,20220617195246,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
107,20220618202617,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
108,20220619223555,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
109,20220620222918,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
110,20220621233916,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
111,20220622235421,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
112,20220623175547,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
113,20220624213713,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
114,20220625234419,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
115,20220626231453,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
116,20220627220728,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
117,20220628093136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,20220629225237,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
119,20220630235600,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
120,20220701080742,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
121,20220702113303,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
122,20220703232657,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
123,20220704185537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0
124,20220705053631,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
125,20220706130551,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
126,20220707184818,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
127,20220708214545,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
128,20220709121222,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
129,20220710224013,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
130,20220711162303,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
131,20220712163523,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
132,20220713205621,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
133,20220714204029,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
134,20220715132424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,20220716063556,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
136,20220717165347,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
137,20220718071847,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
138,20220719205617,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
139,20220720013733,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
140,20220721192557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0
141,20220722053906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0
142,20220724225819,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
143,20220725085856,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
144,20220726102848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0
145,20220727204805,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
146,20220728211901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0
147,20220729204448,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
148,20220730184611,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
149,20220731233200,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
150,20220801085640,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
151,20220802184515,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
152,20220803064059,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
153,20220804200530,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
154,20220805012658,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
155,20220806014153,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
156,20220807224905,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
157,20220808182213,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
158,20220809231601,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
159,20220810044031,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
160,20220811202805,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
161,20220812051515,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
162,20220813154405,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
163,20220814052423,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
164,20220815141000,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
165,20220816065922,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
166,20220817134855,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
167,20220818212838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,1,1,0,9,0,0,0,0,0,0,0
168,20220819095040,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
169,20220820103658,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
170,20220821104151,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
171,20220822145353,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
172,20220823224653,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
173,20220824085222,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
174,20220825204644,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
175,20220826223414,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
176,20220827231541,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
177,20220828225946,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
178,20220829234113,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
179,20220831233103,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
180,20220901053734,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
181,20220902215630,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
182,20220903100004,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
183,20220904015525,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
184,20220905210345,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
185,20220906063928,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
186,20220907065053,1,7,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,8,1,1,1,1,6,1,1
