,Timestamp,"//*[@data-m=""{""cN"":""footerNavColumn5_cont"",""cT"":""Container"",""id"":""c5c1c1m1r1a3"",""sN"":5,""aN"":""c1c1m1r1a3""}""]/ul/li[5]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[2]/div[2]/ul/li[5]_SEL","//*[@data-m=""{""cN"":""footerNavColumn4_cont"",""cT"":""Container"",""id"":""c4c1c1m1r1a3"",""sN"":4,""aN"":""c1c1m1r1a3""}""]/div_RELOC",class namec-heading-4_SEL,"xpath//*[@id=""uhf-footer""]/nav/div[2]/div[1]/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn3_cont"",""cT"":""Container"",""id"":""c3c1c1m1r1a3"",""sN"":3,""aN"":""c1c1m1r1a3""}""]/ul/li[2]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[3]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-uhfh-gcontainer-st "")]_RELOC",class namec-uhfh-gcontainer-st_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn6_cont"",""cT"":""Container"",""id"":""c6c1c1m1r1a3"",""sN"":6,""aN"":""c1c1m1r1a3""}""]/ul/li[6]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[2]/div[3]/ul/li[6]_SEL","//*[@aria-label=""Microsoft 365 für Unternehmen kaufen""]/span_RELOC","xpath//*[@id=""coreui-contentplacement-r9h8jv2""]/div[2]/div/div[1]/div[2]/section/a/span_SEL","//*[@data-m=""{""cN"":""footerNavColumn1_cont"",""cT"":""Container"",""id"":""c1c1c1m1r1a3"",""sN"":1,""aN"":""c1c1m1r1a3""}""]/ul/li[4]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[1]/ul/li[4]_SEL","//*[@id=""c-uhff-footer_managecookies""]_RELOC",class namex-hidden_SEL,idc-uhff-footer_managecookies_SEL,"xpath//*[@id=""c-uhff-footer_managecookies""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" f-mobile-title "")]_RELOC",class namef-mobile-title_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div/div[1]_SEL","//*[@data-m=""{""cN"":""Surface Earbuds kaufen"",""cT"":""Container"",""id"":""c3m1r2a2"",""sN"":3,""aN"":""m1r2a2""}""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-paragraph "")][1]_RELOC",class namec-paragraph_SEL,"xpath//*[@id=""coreui-contentplacement-q23hezc""]/div[2]/div/div[2]/div[1]/section/div[1]_SEL","//*[@data-m=""{""cN"":""Folie 2-Surface Laptop 4 anzeigen"",""bhvr"":2,""id"":""nn2m1r1a2"",""sN"":2,""aN"":""m1r1a2""}""]_RELOC","xpath//*[@id=""StoreLocations-HighlightHero-cjfjcfv""]/div/div/div/div[1]/div/button[2]_SEL","//*[@data-m=""{""cN"":""More_PCAndDevices_Accessories_cont"",""cT"":""Container"",""id"":""c4c8c2c1c7c3m1r1a1"",""sN"":4,""aN"":""c8c2c1c7c3m1r1a1""}""]_RELOC",class namejs-nav-menu_SEL,"xpath//*[@id=""uhf-c-nav""]/ul/li/div/ul/li[3]/ul/li[2]_SEL","//*[@data-m=""{""cT"":""Container"",""id"":""c11c2c1c7c3m1r1a1"",""sN"":11,""aN"":""c2c1c7c3m1r1a1""}""]_RELOC",class namef-sub-menu_SEL,"xpath//*[@id=""uhf-c-nav""]/ul/li/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" global-head-cont "")]_RELOC",class nametheme-light_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn1_cont"",""cT"":""Container"",""id"":""c1c1c1m1r1a3"",""sN"":1,""aN"":""c1c1m1r1a3""}""]/ul/li[3]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[1]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" f-auto-play "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-group "")][1]_RELOC",class namec-group_SEL,"xpath//*[@id=""StoreLocations-HighlightHero-cjfjcfv""]/div/div/div/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-close-search "")]_RELOC",class namec-action-trigger_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div/button[2]_SEL","//*[@id=""uhf-shopping-cart""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shopping-cart-amount "")][1]_RELOC",class nameshopping-cart-amount_SEL,"xpath//*[@id=""uhf-shopping-cart""]/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-uhff-base "")]_RELOC",class namec-uhff-base_SEL,"xpath//*[@id=""uhf-footer""]/div_SEL","//*[@data-m=""{""cN"":""Jetzt kaufen"",""cT"":""0"",""id"":""n1c7m1r1a2"",""sN"":1,""aN"":""c7m1r1a2"",""assetid"":""SSAGPTSS_148790_75953_160_a"",""tags"":{""ms.linkid"":""SSAGPTSS_148790_75953_160_a""}}""]/div_RELOC","xpath//*[@id=""storelocations-highlighthero-cjfjcfv-item-2""]/div/div_SEL"
23,20220210232950,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
24,20220211233129,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,13,1,0,0,0,50,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
25,20220212234302,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
26,20220213235629,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
27,20220214235003,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
28,20220215235955,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
29,20220216235603,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
30,20220217235058,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
31,20220218233346,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
32,20220219233637,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
33,20220220235604,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
34,20220221235952,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
35,20220222233827,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
36,20220223231739,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
37,20220224233907,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
38,20220225233300,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
39,20220226234030,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
40,20220228235352,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
41,20220301234959,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,49,1,0,6,1,1,1,1,0,1,1,6,0,1,1,1,1,1,1,1,1,1,0,0
42,20220302234103,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
43,20220303235625,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,54,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
44,20220304233745,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
45,20220305235533,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
46,20220306233624,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
47,20220307234500,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
48,20220308234932,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,13,1,0,0,0,56,1,0,6,1,1,1,1,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0
49,20220309235215,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
50,20220310233820,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
51,20220311234836,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
52,20220312235946,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
53,20220313233522,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
54,20220314234627,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
55,20220315235211,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
56,20220316230301,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
57,20220317235829,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
58,20220318233726,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
59,20220319235742,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
60,20220320235320,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
61,20220321232631,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
62,20220322235907,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
63,20220323232211,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
64,20220324234118,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,6,0,1,1,1,1,1,1,1,1,1,0,0
65,20220325234753,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,6,0,1,1,1,1,1,1,1,1,1,0,0
66,20220326213514,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,54,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
67,20220327235515,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
68,20220328234149,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
69,20220329234813,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
70,20220330232810,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
71,20220331235455,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
72,20220401235336,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
73,20220403235649,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
74,20220404233108,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
75,20220405225547,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
76,20220406234512,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
77,20220407234009,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,53,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
78,20220408231341,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,13,1,0,0,0,49,1,0,6,1,1,1,1,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0
79,20220409234947,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,7,0,1,1,1,1,1,1,1,1,1,0,0
80,20220410210713,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,53,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
81,20220411222356,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
82,20220412235057,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,13,1,0,0,0,49,1,0,6,1,1,1,1,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0
83,20220413235355,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
84,20220414233614,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
85,20220415233531,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,8,0,1,1,1,1,1,1,1,1,1,0,0
86,20220416230407,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
87,20220417233355,0,1,0,6,1,0,1,1,1,1,0,1,1,1,0,1,1,4,1,1,1,1,1,0,13,1,0,0,0,49,1,0,6,1,1,1,1,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0
88,20220418235500,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
89,20220420221326,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
90,20220421234932,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,15,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
91,20220422230628,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
92,20220423234712,0,1,0,6,1,0,1,1,1,1,0,1,1,1,0,1,1,4,1,1,1,1,1,0,13,1,0,0,0,49,1,0,6,1,1,1,1,0,1,1,5,0,1,1,1,1,1,1,1,1,1,0,0
93,20220424222222,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
94,20220425224146,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
95,20220426235611,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
96,20220427232438,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
97,20220428233140,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
98,20220429235329,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,53,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
99,20220430232432,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
100,20220501235921,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,55,1,0,6,1,1,1,1,0,1,2,9,0,1,1,1,1,1,1,1,1,1,0,0
101,20220502234831,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,12,1,0,0,0,53,1,0,6,1,1,1,1,0,1,1,4,0,1,1,1,1,1,1,1,1,1,0,0
102,20220503235216,0,1,0,6,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,1,1,1,1,0,14,1,0,0,0,56,1,0,6,1,1,1,1,0,1,2,10,0,1,1,1,1,1,1,1,1,1,0,0
