,timeRELOC,timeSEL
0,13603,0
1,97214,0
2,87123,0
3,83961,0
4,191318,0
5,64918,0
6,93407,0
7,10199,0
8,157833,0
9,77561,0
10,9999,0
11,93951,0
12,68708,0
13,71246,0
14,8998,0
15,144417,1000
16,175783,0
17,64745,0
18,10251,0
19,10000,0
