,timeRELOC,timeSEL
0,161107,0
1,45252,0
2,52189,0
3,112205,0
4,280010,0
5,119102,0
6,149340,0
7,107584,0
8,110171,0
9,44479,0
10,101454,0
11,291375,0
12,121532,0
13,114240,0
14,300216,0
15,235406,0
16,53962,0
17,52215,0
18,116610,0
19,87287,0
