,timeRELOC,timeSEL
0,368324,0
1,148393,0
2,100384,0
3,169211,0
4,131435,0
5,131158,0
6,131630,0
7,138272,0
8,31237,0
9,215594,0
10,169501,0
11,31260,0
12,153439,0
13,215612,0
14,147292,0
15,138454,0
16,168859,0
17,15628,0
18,131620,0
19,269178,0
