,Timestamp,"//*[@style=""height:24px;width:97px""]_RELOC","xpath//*[@id=""__cond-75152""]/div/div[2]/footer/div/div[4]/div/div/div/div/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" iUiZBt "")]/li[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ojwc4z-0 "")][1]/div[2]_RELOC",class nameojwc4z-1_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[3]/div[2]/ul/li[6]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eOjPxb "")]/li[3]/div[1]_RELOC",class nameo7qeou-3_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[8]/ul/li[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eOjPxb "")]/li[2]_RELOC",class nameo7qeou-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[8]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" deuuwy "")]_RELOC",class namesc-1pc5grg-1_SEL,"xpath//*[@id=""__cond-75162""]/div/div_SEL","//*[@id=""__cond-75164""]_RELOC",id__cond-75164_SEL,"xpath//*[@id=""__cond-75164""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" cwIPWO "")]/li[3]_RELOC",class namesc-1lxvzhd-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[6]/div[2]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ckHxed "")]_RELOC",class namesc-1sjqft3-1_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ckYImm "")]_RELOC",class namesc-2xfn8l-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div[2]/footer/div[2]/div/div/div/div[2]/div[5]/div/div/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" glIZQf "")]/div[1]/div[4]/div[5]/div[1]/div[1]_RELOC",class namesc-1wj22sv-4_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[4]/div[5]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eOjPxb "")]/li[5]/p[1]_RELOC",class nameo7qeou-2_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[8]/ul/li[5]/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" iUiZBt "")]/li[3]/div[1]/p[1]_RELOC",class nameojwc4z-5_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[3]/div[2]/ul/li[3]/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" jKUqLc "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sc-1p2sah-0 "")][2]_RELOC",class namesc-1p2sah-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div[2]/footer/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" glIZQf "")]/div[1]/div[4]/div[3]/div[2]_RELOC",class namesc-1wj22sv-5_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[4]/div[3]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gOHQQL "")]/li[1]_RELOC",class namebs2e71-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div[2]/footer/div[2]/div/div/div/div[2]/div[5]/div/div/div[2]/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" fPnIVd "")]_RELOC",class nameyue4at-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[2]/div/div/div/div[2]/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" glIZQf "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pvbp07-0 "")][2]/div[2]//*[@style=""width:24px;height:24px""]_RELOC",class namesc-1gyxcpm-0_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[4]/div[2]/div/div/div/a/div/div/div_SEL","//*[@id=""wm-media-curtain""]_RELOC",idwm-media-curtain_SEL,"xpath//*[@id=""wm-media-curtain""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lipXJb "")]_RELOC",class namesc-119uko5-1_SEL,"xpath//*[@id=""__cond-75166""]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" eVbyJm "")]_RELOC",class namesc-1q7ufon-1_SEL,"xpath//*[@id=""__cond-75152""]/div/div/div[5]/div_SEL"
51,20220309134558,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
52,20220311101452,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
53,20220312232642,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
54,20220313230127,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
55,20220314110048,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
56,20220315231043,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
57,20220316222007,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
58,20220317150205,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
59,20220318185903,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
60,20220319130101,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
61,20220320133139,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
62,20220321165754,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
63,20220322164744,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
64,20220323112850,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
65,20220324201038,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
66,20220325192739,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
67,20220326223557,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
68,20220327122756,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
69,20220328125720,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
70,20220329232514,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
71,20220330203631,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
72,20220331215845,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,30,0,0,0,0,1,1,0,1,1,0
73,20220401221250,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,30,0,0,0,0,1,1,0,1,1,0
74,20220403135929,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,30,0,1,1,1,1,1,0,1,1,0
75,20220404170354,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,30,0,1,1,1,1,1,0,1,1,0
76,20220410010639,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,30,0,0,0,0,1,1,0,1,1,0
77,20220412002450,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,30,0,0,0,0,1,1,0,1,1,0
78,20220414210024,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
79,20220416201936,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
80,20220420130910,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
81,20220421033527,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
82,20220423143414,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
83,20220424022946,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
84,20220425013855,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
85,20220426083819,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
86,20220427214113,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
87,20220428215723,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
88,20220429100901,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
89,20220430192020,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
90,20220501135430,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
91,20220502133924,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
92,20220505232754,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
93,20220506202630,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
94,20220507152545,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
95,20220508144221,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
96,20220509131022,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
97,20220510210254,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,1,1,1,1,1,0,1,1,0
98,20220512152106,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
99,20220522130909,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
100,20220523081535,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
101,20220525043450,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
102,20220526142225,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
103,20220530220951,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
104,20220531233954,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
105,20220601075610,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
106,20220602235832,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
107,20220603230218,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
108,20220604232733,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
109,20220606022204,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
110,20220607164716,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
111,20220608235422,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
112,20220612172427,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
113,20220613135819,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
114,20220614222228,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
115,20220616020606,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
116,20220620060736,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
117,20220621083038,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,1,4,0,1,6,0,1,6,0,1,2,0,1,4,0,1,24,0,1,1,0,1,27,0,0,0,0,1,1,0,1,1,0
118,20220623192502,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
119,20220624220503,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
120,20220701212213,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
121,20220703130805,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
122,20220704202109,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
123,20220707113121,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
124,20220709221512,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
125,20220714092859,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
126,20220716142211,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
127,20220717200800,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
128,20220718211728,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
129,20220722234902,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
130,20220723223016,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
131,20220724220433,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
132,20220725202213,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
133,20220726205516,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
134,20220727215452,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
135,20220728204002,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
136,20220729204648,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
137,20220730212934,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
138,20220731215044,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
139,20220801230452,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
140,20220802124926,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
141,20220803001739,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
142,20220804071331,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,0,0,0,1,1,0,1,1,0
143,20220805215137,1,0,1,6,0,1,6,0,1,6,0,1,1,0,0,0,0,1,4,0,1,1,0,1,1,0,0,4,0,1,6,0,1,6,0,1,2,0,0,4,0,1,24,0,1,1,0,1,72,0,1,1,1,0,1,0,1,1,0
