,Timestamp,"//body[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" section__right "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__wrapper "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__big--link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item--image "")][1]_RELOC",class namepopular__item--image_SEL,xpath//html/body/div[7]/div[3]/div/div[2]/div[6]/a/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-hl-big "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__item "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__link "")][1]_RELOC",class nameheadline__big__link_SEL,xpath//html/body/div[6]/div/div/div/div/ul/li[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" stories__wrapper "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" stories__item "")][3]_RELOC",class namestories__item_SEL,xpath//html/body/div[8]/div/div/div/div[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][13]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list--child "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][2]_RELOC",class namemainmenu__item_SEL,xpath//html/body/div[4]/div[2]/div/ul/li[13]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][9]_RELOC",class namemain__content--item_SEL,xpath//html/body/div[9]/div/div/div[9]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__title "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][4]_RELOC",xpath//html/body/div[7]/div[2]/div[2]/div/div/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][12]_RELOC",xpath//html/body/div[9]/div/div/div[12]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][13]_RELOC",xpath//html/body/div[4]/div[2]/div/ul/li[13]_SEL,"//*[@data-placeholder=""Siapa saja ya pemimpin terhebat?""]_RELOC",class nameinfo-banner-list-img_SEL,xpath//html/body/div[7]/div[2]/div[2]/div/div/div[7]/div/ul/li[5]/a/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-hl-big "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__box "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" headline__big__title "")][1]_RELOC",class nameheadline__big__title_SEL,xpath//html/body/div[6]/div/div/div/div/ul/li[2]/div/a/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--image "")][1]_RELOC",class namemain__content--image_SEL,xpath//html/body/div[9]/div/div/div[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]_RELOC",class namemain__content_SEL,xpath//html/body/div[9]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--desc "")][2]_RELOC",class namemain__content--desc_SEL,xpath//html/body/div[9]/div/div/div[9]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__title "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--desc "")][2]_RELOC",xpath//html/body/div[7]/div[2]/div[2]/div/div/div[5]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__list--child "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mainmenu__item "")][2]_RELOC",xpath//html/body/div[4]/div[2]/div/ul/li[8]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--image "")][1]_RELOC",xpath//html/body/div[9]/div/div/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" latest-more "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--item "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main__content--desc "")][2]_RELOC",xpath//html/body/div[9]/div/div/div[6]/div[2]_SEL,"//*[@id=""div-gpt-ad-highlight1""]_RELOC",iddiv-gpt-ad-highlight1_SEL,"xpath//*[@id=""div-gpt-ad-highlight1""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" pv2 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" section__right "")][1]_RELOC",class namesection__right_SEL,xpath//html/body/div[6]/div/div[2]_SEL,"//body[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" section__right "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__wrapper "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular__item--desc "")][1]_RELOC",class namepopular__item--desc_SEL,xpath//html/body/div[7]/div[3]/div/div[2]/div[6]/div_SEL
0,20220326123241,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,1,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
1,20220327131048,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,1,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
2,20220328143929,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,1,6,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
3,20220329150038,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,1,6,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
4,20220330213722,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,1,6,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
5,20220331230521,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,1,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
6,20220401234541,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,0,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
7,20220402230303,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,0,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
8,20220403232323,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,0,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
9,20220404224900,0,13,1,1,4,1,1,6,1,1,21,1,1,46,1,1,1,1,1,1,1,0,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,13,1
10,20220405232610,0,14,1,1,4,1,1,6,1,1,21,1,1,47,1,1,1,1,1,1,1,0,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,14,1
11,20220406160215,0,14,1,1,4,1,1,6,1,1,21,1,1,47,1,1,1,1,1,1,1,0,5,1,1,4,1,1,36,2,1,1,7,0,36,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,14,1
12,20220407195648,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
13,20220408125442,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
14,20220409051838,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
15,20220410134413,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
16,20220411060301,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
17,20220412121047,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
18,20220413154742,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,4,0,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
19,20220414132835,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,5,1,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
20,20220415160301,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,5,1,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
21,20220416163050,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,5,1,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
22,20220417214807,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,1,1,1,1,1,0,5,1,1,4,0,1,0,2,1,1,7,0,0,1,0,1,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
23,20220418174606,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,0,1,1,1,1,0,5,0,1,4,0,1,0,2,1,1,7,0,0,1,0,0,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
24,20220419111236,0,14,1,1,4,1,1,10,1,1,21,1,1,47,1,1,0,1,1,1,1,0,5,0,1,4,0,1,0,2,1,1,7,0,0,1,0,0,1,1,1,2,0,1,1,1,1,1,3,1,0,49,1
