,timeRELOC,timeSEL
0,238849,0
1,611679,0
2,107975,0
3,53013,0
4,272380,0
5,183227,0
6,182853,0
7,77928,0
8,198624,0
9,152093,0
10,39995,0
11,375246,0
12,184760,0
13,218132,0
14,426080,0
15,119240,0
16,297787,0
17,212577,0
18,333229,0
19,106083,0
20,492248,0
21,59929,0
22,98072,0
23,210331,0
24,82062,0
25,80241,0
26,286997,0
27,349371,0
28,204937,0
29,224838,0
30,251708,0
31,256392,0
32,265609,0
33,40002,0
34,548189,0
35,309974,0
36,57936,0
37,233709,1006
38,719518,0
39,145203,0
40,259499,0
41,389792,0
42,9001,0
43,73086,0
44,81910,0
45,274325,0
46,418142,0
47,304554,0
48,113274,0
49,360460,0
