,timeRELOC,timeSEL
0,156717,0
1,7938,0
2,141213,0
3,76143,0
4,79006,0
5,118932,0
6,8973,0
7,147999,0
8,150030,0
9,81323,0
10,10000,0
11,104057,0
12,17006,0
13,77005,0
14,135145,1000
15,9010,0
16,154929,0
17,110057,0
18,117893,0
19,132372,0
