,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" init_slide "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_scene "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_tistory "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" desc_scene "")][1]_RELOC",class namedesc_scene_SEL,xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[1]/div[2]/div/div/p_SEL,"xpath//*[@id=""mFeature""]/div/div/div[1]/div[2]/div/div/p_SEL","//*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/photo_skin04.jpg);""]_RELOC",class namebg_img_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[2]/div[1]/span[2]_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[2]/div[1]/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_tit_type1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_section "")][1]_RELOC",class nametit_section_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[1]/strong_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[1]/strong_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" section_skin "")]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" img_top "")][1]_RELOC",class nameimg_top_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/a/span[2]_SEL,"xpath//*[@id=""mArticle""]/div[2]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_thumb "")]/*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/thumb_skin2_1.jpg);height:140px""][1]_RELOC",class name_left_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[4]/div[2]/div/span[1]_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[4]/div[2]/div/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" question_tistory "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" screen_out "")][1]_RELOC",class namescreen_out_SEL,xpath//html/body/div[2]/div[3]/div/div[2]/h2_SEL,"xpath//*[@id=""daumFoot""]/div/div[2]/h2_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_photo_skin "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" photo_skin "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" box_img_skin "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_skin "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" skin_move "")][1]_RELOC",class nameskin_move_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]/div_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[1]/div[2]/div[1]/div_SEL","//*[@style=""background-image:url(https://web.archive.org/web/20220125221504im_/https://img1.daumcdn.net/thumb/R1920x0/?scode=mtistory2&fname=https%3A%2F%2Ft1.daumcdn.net%2Fsection%2Foc%2F8532fb82eed84069a36fa0f05170557c)""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dimm_g_type2 "")][1]_RELOC",class namedimm_g_type2_SEL,xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[3]/div[1]_SEL,"xpath//*[@id=""mFeature""]/div/div/div[3]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" list_gnb "")]/li[3]_RELOC",xpath//html/body/div[2]/div[1]/div/div[1]/ul/li[3]_SEL,"xpath//*[@id=""kakaoGnb""]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" section_skin "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_tit "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" desc_section "")][1]_RELOC",class namedesc_section_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[3]/p_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[3]/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][7]//*[@width=""528""]_RELOC",class namethumb_g_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[7]/div[1]/img_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[7]/div[1]/img_SEL","//*[@style=""background-image:url(https://web.archive.org/web/20220125221504im_/https://img1.daumcdn.net/thumb/R1920x0/?scode=mtistory2&fname=https%3A%2F%2Ft1.daumcdn.net%2Fsection%2Foc%2F8532fb82eed84069a36fa0f05170557c)""]_RELOC",class nameswiper-slide_SEL,xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[3]_SEL,"xpath//*[@id=""mFeature""]/div/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" info_exam "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_exam "")][1]_RELOC",class nametit_exam_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[1]/div[2]/strong_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[1]/div[2]/strong_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ico_prev_type2 "")]_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/button[1]/span[2]_SEL,"xpath//*[@id=""mFeature""]/div/button[1]/span[2]_SEL","//*[@id=""mArticle""]_RELOC",idmArticle_SEL,xpath//html/body/div[2]/div[2]/div/div[2]_SEL,"xpath//*[@id=""mArticle""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_thumb "")]/*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/thumb_skin2_3.jpg);height:432px""][2]_RELOC",class name_right_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[4]/div[2]/div/span[4]_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[4]/div[2]/div/span[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" logn_tistory "")]_RELOC",class namelogn_tistory_SEL,xpath//html/body/div[2]/div[1]/div/div[2]/div_SEL,"xpath//*[@id=""kakaoHead""]/div/div[2]/div_SEL","//*[@name=""f""]_RELOC",namef_SEL,xpath//html/body/div[2]/div[3]/div/div[1]/div/form/fieldset/input[2]_SEL,"xpath//*[@id=""footerSearchContainer""]/form/fieldset/input[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" question_tistory "")]_RELOC",class namequestion_tistory_SEL,xpath//html/body/div[2]/div[3]/div/div[2]_SEL,"xpath//*[@id=""daumFoot""]/div/div[2]_SEL","//*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pcrtn/photo_skin_txt02.png);""]_RELOC",class nametxt_img_skin_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[1]/div[2]/div[2]/div[1]_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[1]/div[2]/div[2]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_thumb "")][1]_RELOC",class namewrap_thumb_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[4]/div[1]_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[4]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]_RELOC",class nameslide_case_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" info_guide "")]/*[@target=""_blank""][5]/em_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[5]/div/div/a[5]/em_SEL,"xpath//*[@id=""mArticle""]/div[5]/div/div/a[5]/em_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_photo_skin "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" photo_skin "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" box_img_skin "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_skin "")][1]_RELOC",class namewrap_skin_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[1]/div[2]/div[1]_SEL","//*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/bg_scene03.jpg)""]_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[4]_SEL,"xpath//*[@id=""mFeature""]/div/div/div[4]_SEL",//source_RELOC,xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[4]/video/source_SEL,"xpath//*[@id=""videoPrm""]/source_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" init_slide "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_scene "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_tistory "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" desc_scene "")][1]/br_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[1]/div[2]/div/div/p/br_SEL,"xpath//*[@id=""mFeature""]/div/div/div[1]/div[2]/div/div/p/br_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" section_photo "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_tit "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_section "")][1]/em_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[1]/strong/em_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[1]/strong/em_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][6]//*[@width=""528""]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[6]/div[1]/img_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[6]/div[1]/img_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][1]//*[@width=""528""]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[1]/div[1]/img_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[1]/div[1]/img_SEL","//*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/bg_scene03.jpg)""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dimm_g_type2 "")][1]_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[4]/div_SEL,"xpath//*[@id=""mFeature""]/div/div/div[4]/div_SEL","//*[@style=""background-image:url(https://web.archive.org/web/20220125221504im_/https://img1.daumcdn.net/thumb/R1920x0/?scode=mtistory2&fname=https%3A%2F%2Ft1.daumcdn.net%2Fsection%2Foc%2F8532fb82eed84069a36fa0f05170557c)""]/div[2]/div/div/strong/b_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[3]/div[2]/div/div/strong/b_SEL,"xpath//*[@id=""mFeature""]/div/div/div[3]/div[2]/div/div/strong/b_SEL",//title_RELOC,xpath//html/head/title_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][2]/div[2]/span_RELOC",class namelink_exam_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[2]/div[2]/span_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[2]/div[2]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" question_tistory "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list_question "")][1]_RELOC",class namelist_question_SEL,xpath//html/body/div[2]/div[3]/div/div[2]/div[1]/ul_SEL,"xpath//*[@id=""daumFoot""]/div/div[2]/div[1]/ul_SEL","//*[@style=""background-image:url(https://web.archive.org/web/20220125221504im_/https://img1.daumcdn.net/thumb/R1920x0/?scode=mtistory2&fname=https%3A%2F%2Ft1.daumcdn.net%2Fsection%2Foc%2F8532fb82eed84069a36fa0f05170557c)""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_scene "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_tistory "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" desc_scene "")][1]/br_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[3]/div[2]/div/div/p/br_SEL,"xpath//*[@id=""mFeature""]/div/div/div[3]/div[2]/div/div/p/br_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_thumb "")]/*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/thumb_skin2_2.jpg);height:150px""][2]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[4]/div[2]/div/span[5]_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[4]/div[2]/div/span[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_thumb_skin_02 "")]_RELOC",class namewrap_thumb_skin_02_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[4]/div[2]_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[4]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" init_slide "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_scene "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_tistory "")][1]_RELOC",class namescene_tistory_SEL,xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[1]/div[2]/div/div_SEL,"xpath//*[@id=""mFeature""]/div/div/div[1]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" question_tistory "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_question "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_question "")][1]_RELOC",class nametit_question_SEL,xpath//html/body/div[2]/div[3]/div/div[2]/div[2]/span_SEL,"xpath//*[@id=""daumFoot""]/div/div[2]/div[2]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_thumb "")]/*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pc/thumb_skin2_2.jpg);height:150px""][1]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[2]/div[4]/div[2]/div/span[2]_SEL,"xpath//*[@id=""mArticle""]/div[2]/div[4]/div[2]/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_photo_skin "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" photo_skin "")][2]_RELOC",class namephoto_skin_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[2]_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" area_next "")]_RELOC",class namearea_btn_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[3]_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" question_tistory "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_question "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_question "")][1]_RELOC",xpath//html/body/div[2]/div[3]/div/div[2]/div[1]/span_SEL,"xpath//*[@id=""daumFoot""]/div/div[2]/div[1]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][3]//*[@width=""528""]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[3]/div[1]/img_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[3]/div[1]/img_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" section_magazine "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_tit "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_section "")][1]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[4]/div[1]/strong_SEL,"xpath//*[@id=""mArticle""]/div[4]/div[1]/strong_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_photo_skin "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" photo_skin "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" box_img_skin "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" wrap_skin "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" skin_move "")][1]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[2]/div[2]/div[2]/div_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[2]/div[2]/div[2]/div_SEL","//*[@style=""background-image:url(https://web.archive.org/web/20220125221504im_/https://img1.daumcdn.net/thumb/R1920x0/?scode=mtistory2&fname=https%3A%2F%2Ft1.daumcdn.net%2Fsection%2Foc%2F8532fb82eed84069a36fa0f05170557c)""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" inner_scene "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" scene_tistory "")][1]_RELOC",xpath//html/body/div[2]/div[2]/div/div[1]/div/div/div[3]/div[2]/div/div_SEL,"xpath//*[@id=""mFeature""]/div/div/div[3]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" slide_case "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" site_exam "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" info_exam "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" tit_exam "")][1]_RELOC",xpath//html/body/div[2]/div[2]/div/div[2]/div[1]/div[2]/div[1]/div/a[5]/div[2]/strong_SEL,"xpath//*[@id=""mArticle""]/div[1]/div[2]/div[1]/div/a[5]/div[2]/strong_SEL","//*[@style=""background-image:url(//web.archive.org/web/20220125221504im_/https://t1.daumcdn.net/tistory_admin/static/top/pcrtn/photo_skin01_sm.jpg);""]_RELOC",class namebg_img_sm_SEL,xpath//html/body/div[2]/div[2]/div/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]/div/span[1]_SEL,"xpath//*[@id=""mArticle""]/div[3]/div[2]/div[1]/div[2]/div[1]/div/span[1]_SEL"
0,20220511162420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20220709123637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
