,timeRELOC,timeSEL
0,741188,0
1,793795,0
2,31519,0
3,141319,994
4,337178,0
5,131481,0
6,240061,0
7,543770,0
8,802326,0
9,831621,0
10,277388,0
11,169380,0
12,26946,1010
13,584749,0
14,269121,0
15,191994,0
16,807842,0
17,389256,0
18,284206,0
19,884557,0
