,timeRELOC,timeSEL
0,399410,0
1,39163,0
2,204398,0
3,125499,0
4,231996,0
5,116008,0
6,192159,0
7,189002,0
8,196260,0
9,192058,0
10,289435,0
11,216650,0
12,275914,0
13,74067,0
14,251001,0
15,184009,0
16,234420,0
17,114181,0
18,201452,0
19,424111,0
