,timeRELOC,timeSEL
0,224227,0
1,620587,0
2,555437,1000
3,562555,0
4,327472,0
5,224000,0
6,669483,0
7,201444,0
8,593111,0
9,668002,0
10,561593,0
11,778079,0
12,411946,0
13,314161,0
14,228885,0
15,208006,0
16,472377,0
17,238943,0
18,572469,0
19,169076,0
