,timeRELOC,timeSEL
0,69977,0
1,55116,0
2,11001,0
3,13994,0
4,51961,0
5,19002,0
6,2999,1000
7,3000,0
8,10079,0
9,156086,1000
10,129472,0
11,12000,0
12,9002,0
13,23993,1000
14,9005,0
15,1999,0
16,10070,1000
17,3049,0
18,22994,0
19,27123,1000
20,13006,0
21,18096,0
22,153584,0
23,11994,0
24,12008,1000
25,54193,0
26,53928,1000
27,182329,0
28,1985,1000
29,75968,0
30,55167,0
31,9175,0
32,10000,0
33,10000,1000
34,20993,0
35,53004,0
36,162102,0
37,8000,0
38,9000,0
39,203121,995
40,47217,0
41,113935,0
42,10999,0
43,46000,0
44,51735,1006
45,6993,0
46,8000,0
47,194181,0
48,54571,0
49,131027,0
