,timeRELOC,timeSEL
0,135151,0
1,201803,0
2,113030,0
3,174187,0
4,155201,1001
5,155708,0
6,150542,0
7,119326,0
8,245659,0
9,152468,0
10,120068,0
11,76382,999
12,234557,0
13,30000,0
14,238263,0
15,70263,0
16,180593,0
17,61049,1000
18,66942,0
19,81165,0
20,89001,0
21,276763,0
22,204262,1001
23,305371,0
24,147684,0
25,118443,0
26,252996,0
27,304616,0
28,120369,1000
29,203131,0
30,110809,0
31,171794,0
32,162876,0
33,244659,0
34,273838,0
35,155395,999
36,132446,0
37,246729,0
38,269819,0
39,120504,0
40,177273,0
41,136443,1001
42,144637,0
43,264532,0
44,69130,0
45,109112,0
46,120504,1000
47,103340,0
48,50943,0
49,4993,0
