,Timestamp,"//*[@id=""modalID""]//*[@role=""document""]/*[@tabindex=""-1""][1]_RELOC",class namemodal-body_SEL,"xpath//*[@id=""modalID""]/div/div[2]/div[2]/div_SEL","//*[@id=""citi-modal-8240""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC",class namemodal-body-content_SEL,"xpath//*[@id=""citi-modal-8240""]/div/div[2]/div[2]/div/div[2]_SEL","//*[@idstr=""clearUserIdModal""]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-modal[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ct-banner-alert-box"")]_RELOC",class namect-banner-alert-box_SEL,"xpath//*[@id=""clearuser-alert-id""]/citi-banner-alert/div/div_SEL","///*[contains(concat("" "", normalize-space(@class), "" ""), "" alignmentEl"")]_RELOC",class namealignmentEl_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-jamp/div/div_SEL","//*[@idstr=""password""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" form-control-container"")][1]_RELOC",class nameform-control-container_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[2]/div[2]/citi-input2/div_SEL","//*[@id=""modalID""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC","xpath//*[@id=""modalID""]/div/div[2]/div[2]/div/div[2]/p_SEL","//*[@id=""signInBtn""]_RELOC",class namebtn_SEL,idsignInBtn_SEL,"xpath//*[@id=""signInBtn""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-6"")][1]_RELOC",class namecol-xs-6_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[5]/div_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")]_RELOC",class nametheme-light_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]/div/div_SEL","//*[@id=""safeMode""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]_RELOC",class namemodal-content_SEL,"xpath//*[@id=""safeMode""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-6"")][3]_RELOC","xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[5]/div[3]_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[@tabindex=""0""][1]_RELOC",class namecdk-visually-hidden_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" threeUp"")]_RELOC",class namethreeUp_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-three-up/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mod-seven"")][1]_RELOC",class namemod-seven_SEL,id_SEL,"xpath//*[@id=""""]_SEL","xpath//*[@id=""qrCodeModal_Nga""]/div/div_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" header"")]_RELOC",class nameheader_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" primary"")]_RELOC",class nameprimary_SEL,xpath//html/body/app-root/cbol-core/citi-parent-layout/div/citi-header/div/div_SEL,"//*[@id=""modal""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC","xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" text-right"")]_RELOC",class nametext-right_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[3]/div_SEL"
72,20220530135426,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
73,20220531220850,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
74,20220601224245,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
75,20220602232301,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
76,20220603205857,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
77,20220604233734,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
78,20220605230219,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
79,20220606070631,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
80,20220607103204,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
81,20220608215850,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
82,20220609212946,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
83,20220610161459,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
84,20220611183028,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
85,20220612212750,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
86,20220613204351,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
87,20220614185520,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
88,20220615153908,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
89,20220616150131,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
90,20220618200620,1,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,1,1,1,3,1
91,20220620203152,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
92,20220621213303,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
93,20220622233340,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
94,20220623012606,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
95,20220624193706,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
96,20220625215316,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
97,20220626144630,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
98,20220627130526,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
99,20220629014223,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
100,20220701180326,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
101,20220702034628,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
102,20220703223510,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
103,20220704173555,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
104,20220705151621,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
105,20220706004103,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
106,20220707185450,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
107,20220708154544,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
108,20220709181701,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
109,20220710180615,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
110,20220711185521,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
111,20220714080020,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
112,20220715195514,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
113,20220716120337,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
114,20220717222912,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
115,20220719163514,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
116,20220721154924,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
117,20220722221302,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
118,20220724231856,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
119,20220725233557,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
120,20220726010634,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
121,20220727225110,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
122,20220728230354,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
123,20220729200100,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
124,20220730193818,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
125,20220731231755,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
126,20220801221857,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
127,20220802125629,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
128,20220803134432,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
129,20220804190551,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
130,20220805222120,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
131,20220806233436,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
132,20220807191803,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
133,20220808191938,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
134,20220809183452,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
135,20220810210815,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
136,20220811215640,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
137,20220812232325,0,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,7,0,1,3,2,0,4,0,0,0,0,13,0,0,0,0,1,1,0,4,0,1,5,2,1,0,1,0,1,1,3,1
